timestamp,user,role,ip,action,status,resource,hour,flow_duration,total_fwd_packets,total_bwd_packets,flow_bytes_per_s,fwd_packet_length_mean,bwd_packet_length_mean,flow_iat_mean,fwd_psh_flags,syn_flag_count,rst_flag_count,ack_flag_count,down_up_ratio,active_mean,idle_mean,flow_packets_per_s,attack_type
2026-05-03T13:54:32.787197,charlie,admin,10.0.0.2,logout,success,user_settings,15,2671765.34,8,7,2683.7,479.34,392.65,271824.29,0,1,0,7,1.135,143254.42,522970.86,5.61,normal
2026-05-20T05:02:45.787197,scanner_99,unknown,91.234.55.1,api_call,success,login_page,6,103441.94,542,11,56887.41,210.19,52.03,588.62,0,109,50,226,0.302,10326.91,17243.29,5345.99,dos_attack
2026-05-23T14:29:11.787197,bob,user,10.0.0.2,login,failed,home,16,2291649.96,7,6,2371.38,532.22,405.12,220050.13,1,1,0,7,1.254,118787.91,516870.68,5.67,normal
2026-05-13T19:51:01.787197,scanner_99,unknown,91.234.55.1,port_probe,403_forbidden,about,21,239389.54,2,1,1623.5,103.74,63.39,9700.62,0,45,28,3,0.707,14447.86,53026.43,12.53,port_scan
2026-05-06T01:03:59.787197,david,user,10.0.0.3,privilege_abuse,success,api/data,2,6853390.59,6,30,192420.79,449.51,1082.9,239338.24,1,1,0,28,9.476,347300.28,844042.54,5.25,insider_threat
2026-05-25T16:05:49.787197,scanner_99,unknown,91.234.55.1,url_fetch,failed,admin_panel,17,1539405.81,6,20,11125.25,854.44,1155.42,106695.14,3,3,1,16,4.067,180163.5,255825.02,16.89,ssrf
2026-05-25T23:06:29.787197,bot_001,impersonator,103.24.21.10,flood_request,success,api/data,0,103497.1,513,10,45797.46,202.21,53.12,528.98,0,90,47,214,0.362,10887.94,20269.27,5053.28,dos_attack
2026-05-15T14:13:29.787197,david,user,10.0.0.2,view_page,success,user_settings,16,2612782.0,8,5,2564.53,497.7,397.5,299690.1,0,1,0,8,1.2,154641.24,485867.54,4.98,normal
2026-05-08T04:37:01.787197,scanner_99,unknown,103.24.21.10,port_probe,403_forbidden,api/data,6,213983.87,2,1,1356.95,87.82,61.67,10881.56,0,51,24,3,0.777,18927.19,47579.01,14.02,port_scan
2026-05-04T09:36:05.787197,charlie,admin,192.168.1.5,logout,success,products,11,2688913.1,8,6,3000.07,465.05,419.75,252961.46,1,1,0,8,1.103,124593.75,557583.37,5.21,normal
2026-05-12T20:22:49.787197,david,user,10.0.0.2,download_file,success,database,22,5894870.51,5,34,216129.17,407.66,1020.79,265710.27,1,1,0,30,10.265,346848.42,876063.62,6.62,insider_threat
2026-05-08T12:14:52.787197,emma,guest,192.168.1.6,logout,success,user_settings,14,2483898.85,7,6,2567.31,509.17,384.32,252062.96,0,1,0,8,0.989,139771.46,507232.01,5.23,normal
2026-05-19T12:17:50.787197,scanner_99,unknown,103.24.21.10,port_probe,failed,api/data,14,225503.17,2,1,1491.38,102.0,59.56,9711.62,0,49,25,3,0.727,19737.59,50010.16,13.3,port_scan
2026-05-24T00:01:21.787197,scanner_99,unknown,45.33.22.11,banner_grab,failed,home,1,222587.96,2,1,1246.47,91.35,54.13,9504.95,0,51,22,3,0.748,20173.43,47482.85,13.48,port_scan
2026-05-04T08:21:38.787197,charlie,admin,192.168.1.5,view_page,success,products,10,2200144.66,8,6,2463.5,434.08,389.86,286121.9,0,1,0,8,1.179,150261.03,555603.2,6.36,normal
2026-05-26T09:08:19.787197,bob,user,192.168.1.6,login,success,about,11,2508343.18,9,6,2613.15,511.55,440.39,240628.95,0,1,0,8,1.183,145597.6,495150.27,5.98,normal
2026-05-11T20:23:24.787197,pentest_agent,unknown,103.24.21.10,login_attempt,failed,admin_panel,22,715761.0,211,52,8609.33,314.02,202.54,2816.62,2,4,3,91,1.684,55873.05,94813.29,367.44,brute_force
2026-05-02T14:16:09.787197,bob,user,192.168.1.5,logout,success,home,16,2574625.65,8,6,2388.93,532.11,404.31,262100.52,1,1,0,8,1.383,131686.44,512799.56,5.44,normal
2026-05-25T10:52:54.787197,david,user,10.0.0.3,login,failed,products,12,2660052.96,7,6,2459.54,530.8,389.32,255197.95,0,1,0,7,1.234,148672.4,467645.63,4.89,normal
2026-05-17T20:50:26.787197,charlie,admin,10.0.0.3,data_transfer,success,api/data,22,5222186.9,5,32,163663.27,434.94,1100.14,280028.65,1,1,0,28,11.266,384172.31,962052.7,7.09,insider_threat
2026-05-25T03:46:07.787197,scanner_99,unknown,45.33.22.11,api_call,failed,admin_panel,5,197277.6,2,1,1520.35,99.44,48.98,9714.04,0,58,23,3,0.803,18514.44,47698.68,15.21,port_scan
2026-05-09T13:16:02.787197,alice,user,192.168.1.6,view_page,success,about,15,2152282.18,9,6,2463.14,484.26,437.85,283753.23,1,1,0,7,1.239,152474.22,447088.75,6.97,normal
2026-05-26T20:58:04.787197,scanner_99,unknown,103.24.21.10,login,failed,admin_panel,22,832034.49,206,51,8099.48,318.83,214.54,2334.85,2,5,3,110,1.483,54121.41,110917.96,308.88,brute_force
2026-05-17T07:59:26.787197,alice,user,10.0.0.3,login,success,user_settings,9,2146383.77,7,5,2788.32,477.62,403.29,251769.09,1,1,0,9,1.158,132893.78,517298.58,5.59,normal
2026-05-12T01:15:33.787197,pentest_agent,unknown,10.0.0.2,admin_access,success,admin_panel,3,2799491.19,23,20,4963.08,559.99,822.09,131669.08,2,3,2,27,0.901,236567.52,405250.9,15.36,privilege_escalation
2026-05-26T11:22:02.787197,david,user,192.168.1.6,view_page,success,products,13,2424015.79,8,5,2506.81,481.99,374.57,287562.02,1,1,0,7,0.979,156915.79,526103.81,5.36,normal
2026-05-24T22:33:59.787197,hacker_xyz,unknown,182.21.4.9,admin_access,success,admin_panel,0,3012735.24,28,18,5403.87,628.08,789.89,102544.01,2,3,2,25,0.978,237967.11,399075.41,15.27,privilege_escalation
2026-05-11T12:20:33.787197,scanner_99,unknown,182.21.4.9,port_probe,failed,config,14,167575.03,2,1,1498.04,99.05,56.27,8498.74,0,51,28,3,0.915,22794.71,54136.35,17.9,port_scan
2026-05-18T09:52:18.787197,charlie,admin,192.168.1.6,api_call,success,about,11,2472206.9,7,6,2484.52,526.91,405.48,272502.63,0,1,0,8,1.263,160832.07,451634.79,5.26,normal
2026-05-25T01:41:25.787197,hacker_xyz,unknown,182.21.4.9,data_transfer,success,api/data,3,5002402.91,5,29,190404.32,412.64,1119.36,188513.98,1,1,1,26,11.236,285793.38,791872.67,6.8,data_exfiltration
2026-05-11T22:04:44.787197,pentest_agent,unknown,45.33.22.11,login_attempt,success,login_page,23,753166.5,228,47,8786.23,292.64,201.97,2812.07,2,5,4,104,1.632,51023.9,106396.35,365.13,brute_force
2026-04-29T05:16:23.787197,scanner_99,unknown,45.33.22.11,failed_login,success,login_page,7,612760.3,151,44,6803.36,269.52,176.95,2740.42,1,5,2,82,1.354,39205.77,88145.15,318.23,credential_stuffing
2026-05-05T07:46:43.787197,scanner_99,unknown,103.24.21.10,login,failed,login_page,9,696053.01,120,43,6826.9,286.15,212.69,2819.08,1,4,3,84,1.386,38758.7,70193.17,234.18,credential_stuffing
2026-05-24T07:38:21.787197,bob,user,192.168.1.6,download_file,success,home,9,2457249.39,7,6,2645.57,495.48,378.77,272137.54,0,1,0,9,1.222,144953.74,496494.45,5.29,normal
2026-05-07T09:38:37.787197,david,user,10.0.0.2,logout,failed,home,11,2375119.71,8,6,2938.38,555.55,399.04,287186.2,1,1,0,8,1.225,146093.46,550787.22,5.89,normal
2026-05-21T11:12:39.787197,emma,guest,192.168.1.6,logout,success,products,13,2418091.1,8,7,2236.09,504.76,342.35,314175.35,0,1,0,8,1.237,151880.88,493069.98,6.2,normal
2026-05-13T10:03:42.787197,scanner_99,unknown,91.234.55.1,resource_exhaust,failed,login_page,11,96693.53,504,12,46303.37,193.03,56.2,504.71,1,91,56,180,0.259,7666.32,20879.18,5336.45,dos_attack
2026-05-13T23:18:26.787197,bot_001,impersonator,103.24.21.10,login_attempt,failed,login_page,1,775965.11,186,43,8864.32,272.31,193.99,2744.97,2,6,3,99,1.407,46620.49,89188.46,295.12,brute_force
2026-05-10T18:48:20.787197,bot_001,impersonator,45.33.22.11,ssrf_attempt,success,admin_panel,20,1481461.47,5,22,12818.16,957.32,1065.3,100248.73,3,3,1,18,4.128,174360.34,281034.66,18.23,ssrf
2026-05-11T22:45:26.787197,bot_001,impersonator,103.24.21.10,resource_exhaust,failed,home,0,110720.99,516,10,50401.96,200.5,52.19,495.7,1,106,54,204,0.331,10776.78,19298.27,4750.68,dos_attack
2026-05-17T07:10:29.787197,scanner_99,unknown,91.234.55.1,credential_test,failed,api/data,9,695491.11,170,36,6270.48,278.7,198.12,2842.46,1,3,3,68,1.342,35746.78,72497.09,296.19,credential_stuffing
2026-05-23T21:42:15.787197,scanner_99,unknown,45.33.22.11,banner_grab,success,api/data,23,173768.12,2,1,1559.75,107.1,58.08,9994.82,0,42,26,3,0.839,17109.58,52030.07,17.26,port_scan
2026-05-08T05:56:41.787197,pentest_agent,unknown,91.234.55.1,sql_inject_attempt,success,api/data,7,1427313.11,18,10,10125.14,1421.37,535.85,94831.68,4,2,1,17,1.809,181571.33,308988.18,19.62,sql_injection
2026-05-02T07:50:00.787197,bob,user,192.168.1.5,login,success,home,9,2513310.39,8,6,2562.57,502.29,392.7,303311.46,0,1,0,7,1.296,139418.51,509813.62,5.57,normal
2026-05-25T15:50:12.787197,bot_001,impersonator,103.24.21.10,port_probe,403_forbidden,admin_panel,17,182955.71,2,1,1474.84,103.35,63.88,10431.54,0,50,27,3,0.841,20122.44,50004.11,16.4,port_scan
2026-05-21T21:12:04.787197,hacker_xyz,unknown,182.21.4.9,api_call,success,backup,23,5224776.64,5,32,198048.46,461.85,1213.38,186141.94,1,1,1,27,11.744,329608.9,846277.97,7.08,data_exfiltration
2026-04-28T09:41:37.787197,emma,guest,10.0.0.3,api_call,success,user_settings,11,2743865.24,8,6,2140.87,516.73,394.04,239464.89,1,1,0,9,1.194,164553.54,516276.58,5.1,normal
2026-05-04T08:18:48.787197,alice,user,10.0.0.2,api_call,success,user_settings,10,2533815.21,8,7,2594.63,452.61,408.37,275049.9,0,1,0,9,1.255,147833.02,541239.01,5.92,normal
2026-05-16T14:44:03.787197,scanner_99,unknown,192.168.1.5,api_call,success,user_settings,16,1786343.7,17,19,4501.44,491.64,521.11,134573.46,2,1,0,21,1.095,192224.36,338987.15,20.15,session_hijacking
2026-04-30T09:10:56.787197,hacker_xyz,unknown,91.234.55.1,api_call,failed,database,11,1551632.57,15,10,10836.24,1407.99,639.86,98507.5,3,2,1,14,1.934,213443.1,324464.24,16.11,sql_injection
2026-05-14T08:03:51.787197,david,user,192.168.1.6,login,success,products,9,2620501.75,9,5,2443.07,538.62,406.14,277722.29,0,1,0,9,1.104,173634.63,477854.89,5.34,normal
2026-05-05T22:04:11.787197,scanner_99,unknown,91.234.55.1,download_file,success,config,23,5235343.78,6,30,168050.23,378.66,1150.39,194902.2,1,2,0,24,12.098,306350.13,824297.2,6.88,data_exfiltration
2026-05-14T02:03:35.787197,charlie,admin,91.234.55.1,api_call,failed,database,3,4273039.06,5,27,184827.66,419.45,1174.31,195819.74,1,2,0,27,10.741,298791.39,784920.79,7.49,data_exfiltration
2026-04-30T05:33:52.787197,scanner_99,unknown,103.24.21.10,login,failed,login_page,7,568093.38,162,47,6973.92,275.38,182.65,2706.56,1,4,2,80,1.513,40195.42,89941.24,367.9,credential_stuffing
2026-05-05T03:00:05.787197,hacker_xyz,unknown,103.24.21.10,failed_login,failed,admin_panel,4,827399.88,208,42,7291.78,311.04,184.13,2672.01,1,5,3,86,1.435,51965.62,106977.22,302.15,brute_force
2026-05-24T08:33:30.787197,scanner_99,unknown,182.21.4.9,port_probe,failed,about,10,219328.05,2,1,1414.03,106.24,55.12,9590.05,0,41,23,3,0.788,15924.71,55526.5,13.68,port_scan
2026-05-06T11:42:14.787197,bob,user,192.168.1.6,login,success,products,13,2788009.55,8,5,2396.92,454.76,371.81,298250.07,0,1,0,8,1.262,143117.79,483765.41,4.66,normal
2026-04-29T15:17:59.787197,bob,user,192.168.1.6,login,success,products,17,2524704.77,8,7,2395.04,482.17,397.34,238045.68,0,1,0,7,1.173,125192.78,486569.68,5.94,normal
2026-05-22T10:41:42.787197,alice,user,10.0.0.2,api_call,success,products,12,2793811.85,9,6,2684.04,520.47,401.24,250359.07,0,1,0,8,1.174,160916.78,514428.79,5.37,normal
2026-05-01T12:01:45.787197,charlie,admin,192.168.1.5,logout,success,home,13,2509830.54,7,6,2560.93,490.27,407.0,280399.77,0,1,0,8,1.378,148130.21,524978.49,5.18,normal
2026-05-23T21:37:21.787197,charlie,admin,192.168.1.5,download_file,success,database,23,6083121.35,6,36,189962.91,364.67,1156.02,284776.29,1,1,0,25,9.641,405581.97,916544.32,6.9,insider_threat
2026-04-29T13:57:25.787197,bot_001,impersonator,91.234.55.1,api_call,429_rate_limited,home,15,103747.87,570,11,43572.74,210.54,52.58,391.41,0,110,52,178,0.274,8714.3,15822.41,5600.11,dos_attack
2026-05-16T21:15:09.787197,scanner_99,unknown,103.24.21.10,api_call,failed,about,23,222244.53,2,1,1570.21,91.79,60.83,9446.37,0,52,28,3,0.706,21102.85,48732.58,13.5,port_scan
2026-05-18T10:17:20.787197,charlie,admin,192.168.1.5,login,success,user_settings,12,2548311.78,8,7,2302.47,529.56,408.4,224770.21,0,1,0,9,1.246,155973.03,452708.65,5.89,normal
2026-05-07T14:50:00.787197,emma,guest,192.168.1.6,view_page,success,about,16,2504672.79,7,6,2785.35,530.85,374.37,289881.36,1,1,0,9,1.355,155830.97,518858.07,5.19,normal
2026-04-30T03:43:07.787197,bot_001,impersonator,91.234.55.1,api_call,failed,config,5,871985.3,9,13,4168.83,908.35,1063.41,48913.45,2,2,2,15,1.83,144841.21,214282.27,25.23,directory_traversal
2026-04-30T07:25:22.787197,bot_001,impersonator,91.234.55.1,connection_flood,429_rate_limited,api/data,9,89288.92,488,10,51727.61,197.44,54.55,556.37,0,109,52,202,0.271,6995.21,19675.28,5577.4,dos_attack
2026-05-02T13:36:13.787197,hacker_xyz,unknown,182.21.4.9,url_fetch,success,admin_panel,15,1404372.13,5,23,10929.18,813.66,966.21,100073.77,2,3,1,20,4.091,190401.17,263402.46,19.94,ssrf
2026-05-18T13:23:11.787197,bot_001,impersonator,103.24.21.10,api_call,failed,admin_panel,15,857878.53,8,11,3960.06,826.72,996.94,54509.25,2,2,2,14,2.019,145417.9,204672.78,22.15,directory_traversal
2026-05-07T21:59:15.787197,pentest_agent,unknown,103.24.21.10,admin_access,failed,admin_panel,23,2878909.92,22,22,4808.92,598.73,809.47,122670.6,2,3,1,34,0.993,250571.18,379004.74,15.28,privilege_escalation
2026-05-23T23:10:51.787197,scanner_99,unknown,10.0.0.2,bulk_export,failed,database,1,5050028.44,5,30,204565.9,411.44,1301.69,191873.34,1,2,1,28,12.194,294552.59,787111.5,6.93,data_exfiltration
2026-05-06T07:22:04.787197,charlie,admin,192.168.1.5,view_page,success,about,9,2415425.5,8,6,2865.37,475.69,391.24,267859.56,0,1,0,9,1.163,158198.48,499700.53,5.8,normal
2026-05-09T18:39:57.787197,scanner_99,unknown,103.24.21.10,api_call,403_forbidden,api/data,20,193491.28,2,1,1671.33,95.68,53.52,10857.77,0,49,24,3,0.826,21565.14,46296.93,15.5,port_scan
2026-04-29T08:28:16.787197,scanner_99,unknown,103.24.21.10,service_detect,success,config,10,234916.49,2,1,1325.12,88.0,62.49,10631.22,0,39,27,3,0.818,18471.59,62373.66,12.77,port_scan
2026-05-23T22:14:46.787197,hacker_xyz,unknown,45.33.22.11,failed_login,failed,login_page,0,852744.21,199,50,8577.32,312.11,223.93,2765.82,2,6,3,87,1.647,44603.36,87430.56,292.0,brute_force
2026-05-13T13:48:59.787197,charlie,admin,10.0.0.2,download_file,success,about,15,2686543.28,8,7,2724.52,458.53,424.83,248392.22,0,1,0,9,1.083,145692.62,495422.27,5.58,normal
2026-05-02T11:52:53.787197,david,user,10.0.0.3,api_call,success,about,13,2320368.85,7,5,2630.91,453.29,424.25,307609.96,0,1,0,8,1.193,164948.99,511830.73,5.17,normal
2026-04-28T02:01:49.787197,david,user,192.168.1.6,download_file,success,backup,3,6910880.68,6,36,190445.45,432.26,1109.64,248112.76,1,1,0,27,10.833,367684.86,876636.66,6.08,insider_threat
2026-05-15T10:02:12.787197,david,user,10.0.0.3,login,success,about,11,2572286.23,8,6,2997.63,462.7,403.55,296789.97,1,1,0,7,1.12,160457.74,505905.66,5.44,normal
2026-05-25T12:41:33.787197,emma,guest,192.168.1.5,view_page,success,home,14,2195067.71,8,6,2664.25,472.59,427.93,269103.74,1,1,0,7,1.046,151527.79,544899.05,6.38,normal
2026-05-16T16:00:28.787197,david,user,10.0.0.3,download_file,success,about,17,2492167.95,9,6,2517.43,510.44,455.94,236392.06,1,1,0,8,1.178,146151.31,551841.27,6.02,normal
2026-05-12T09:39:28.787197,hacker_xyz,unknown,45.33.22.11,path_traversal,failed,admin_panel,11,952204.46,9,12,3762.19,831.36,1007.24,59941.82,2,2,1,16,2.082,156334.5,223557.59,22.05,directory_traversal
2026-05-26T02:22:43.787197,scanner_99,unknown,182.21.4.9,path_traversal,failed,admin_panel,4,1001017.22,8,13,4164.01,801.32,1057.13,61523.02,2,2,1,15,1.919,156554.63,191351.49,20.98,directory_traversal
2026-05-18T07:30:09.787197,david,user,10.0.0.2,logout,success,about,9,2382337.71,7,6,2310.33,466.79,381.32,264537.32,1,1,0,9,1.125,141852.64,508050.27,5.46,normal
2026-05-13T07:15:38.787197,hacker_xyz,unknown,103.24.21.10,credential_test,failed,login_page,9,600716.51,168,42,6686.68,286.49,182.01,2175.19,1,4,2,88,1.326,41391.99,91645.86,349.58,credential_stuffing
2026-05-23T01:47:57.787197,pentest_agent,unknown,103.24.21.10,login_attempt,failed,login_page,3,813431.93,198,46,7798.21,284.32,207.1,2778.15,1,5,3,106,1.787,51025.51,110349.35,299.96,brute_force
2026-05-02T13:54:57.787197,pentest_agent,unknown,91.234.55.1,resource_exhaust,failed,login_page,15,108834.58,439,9,58850.9,199.09,46.77,521.14,1,104,47,202,0.345,8401.09,17157.84,4116.34,dos_attack
2026-05-10T11:00:43.787197,bot_001,impersonator,182.21.4.9,api_call,failed,api/data,12,1395733.97,6,15,10244.86,845.72,1057.07,93822.13,3,3,1,19,4.293,175151.12,297600.58,15.05,ssrf
2026-05-05T13:56:28.787197,david,user,192.168.1.6,logout,success,about,15,2034778.7,8,6,2633.94,561.0,370.91,262984.77,0,1,0,8,1.259,145452.23,487684.57,6.88,normal
2026-05-02T23:13:44.787197,pentest_agent,unknown,103.24.21.10,form_submit,failed,database,1,1741778.98,9,8,8283.03,1331.53,748.21,91794.0,4,2,1,10,1.657,185841.0,314785.3,9.76,command_injection
2026-05-21T16:55:34.787197,bot_001,impersonator,182.21.4.9,api_call,success,config,18,899503.67,7,12,4116.35,838.88,928.96,48797.17,2,2,2,16,1.872,145388.98,193212.96,21.12,directory_traversal
2026-05-02T10:08:21.787197,charlie,admin,192.168.1.5,logout,success,products,12,2421827.17,7,6,2483.06,438.11,389.95,298607.04,0,1,0,7,1.183,149997.87,472794.41,5.37,normal
2026-05-21T07:08:54.787197,alice,user,10.0.0.3,login,success,products,9,2395940.84,7,6,2677.41,489.67,392.42,229763.66,0,1,0,8,1.291,133629.34,498165.77,5.43,normal
2026-05-07T05:16:03.787197,scanner_99,unknown,182.21.4.9,sql_query,failed,user_settings,7,1534240.96,15,11,9618.94,1404.17,530.19,84721.97,3,2,1,16,1.852,197793.81,339897.29,16.95,sql_injection
2026-05-20T02:36:54.787197,charlie,admin,10.0.0.3,privilege_abuse,failed,api/data,4,5422169.26,6,37,194259.95,415.9,1141.83,258515.13,1,1,0,28,10.893,365323.58,877040.78,7.93,insider_threat
2026-05-23T21:40:55.787197,pentest_agent,unknown,182.21.4.9,api_call,success,api/data,23,1743853.51,16,17,4382.98,515.79,476.57,166911.11,2,1,0,19,1.086,214510.87,313050.34,18.92,session_hijacking
2026-05-27T09:49:45.787197,bob,user,192.168.1.5,login,success,about,11,2791114.13,7,6,2221.92,501.86,412.31,287484.02,1,1,0,8,1.328,148851.24,514007.18,4.66,normal
2026-04-30T00:10:36.787197,bot_001,impersonator,182.21.4.9,api_call,success,api/data,2,1687861.26,13,14,4853.75,519.21,508.8,140196.35,1,1,1,21,1.042,201145.76,360341.69,16.0,session_hijacking
2026-05-20T03:13:18.787197,scanner_99,unknown,182.21.4.9,login_attempt,failed,login_page,5,847177.71,226,47,7136.91,311.82,198.42,3109.89,1,5,3,102,1.389,54065.25,115633.82,322.25,brute_force
2026-05-04T10:15:34.787197,charlie,admin,10.0.0.3,download_file,success,home,12,2151753.56,7,5,2569.58,544.49,401.81,293366.97,1,1,0,9,1.274,146503.59,515347.99,5.58,normal
2026-05-12T05:43:28.787197,scanner_99,unknown,45.33.22.11,resource_exhaust,success,login_page,7,97065.57,586,11,47097.61,196.91,55.95,501.73,0,104,53,188,0.312,9107.77,19143.3,6150.48,dos_attack
2026-04-30T15:57:49.787197,scanner_99,unknown,91.234.55.1,service_detect,failed,home,17,198891.02,2,1,1431.9,106.62,56.65,11532.02,0,49,26,3,0.747,17719.41,47985.41,15.08,port_scan
2026-05-17T14:33:04.787197,hacker_xyz,unknown,182.21.4.9,ssrf_attempt,failed,config,16,1488018.87,6,21,11202.76,968.64,1095.77,98225.66,3,3,1,18,3.977,186687.35,302840.98,18.14,ssrf
2026-05-06T23:00:28.787197,hacker_xyz,unknown,45.33.22.11,failed_login,failed,login_page,0,859128.37,199,53,7529.25,280.57,186.46,3159.17,1,5,3,84,1.536,43692.61,91924.82,293.32,brute_force
2026-05-04T19:13:49.787197,charlie,admin,10.0.0.2,sudo_attempt,failed,config,21,3259427.83,20,22,5158.65,644.69,831.81,117034.11,2,3,2,29,0.913,273481.16,369981.78,12.89,privilege_escalation
2026-05-14T13:23:48.787197,scanner_99,unknown,103.24.21.10,token_replay,success,user_settings,15,2171975.08,16,16,4917.39,483.86,493.21,162797.53,1,1,0,22,1.056,200642.3,327490.7,14.73,session_hijacking
2026-05-08T15:58:27.787197,scanner_99,unknown,45.33.22.11,api_call,success,config,17,1750069.59,9,8,7600.4,1354.27,745.16,92174.97,4,2,1,10,1.65,202719.18,297613.81,9.71,command_injection
2026-05-25T02:21:39.787197,scanner_99,unknown,182.21.4.9,download_file,failed,backup,4,5273760.71,5,32,217506.17,396.96,1220.11,219723.19,1,1,1,26,12.017,287298.28,789217.09,7.02,data_exfiltration
2026-05-25T03:45:13.787197,unknown_user,user,182.21.4.9,login_attempt,success,login_page,5,744782.61,198,52,8481.58,316.0,182.57,3019.01,1,6,3,93,1.404,45836.16,92234.99,335.67,brute_force
2026-05-16T16:57:49.787197,scanner_99,unknown,91.234.55.1,resource_exhaust,failed,home,18,105266.23,447,10,53593.22,207.43,49.52,556.45,0,98,59,182,0.274,9326.15,20287.05,4341.37,dos_attack
2026-05-24T10:11:13.787197,alice,user,10.0.0.3,view_page,success,products,12,2054305.14,7,6,2452.48,502.51,377.37,241204.87,1,1,0,8,1.139,173406.6,499635.37,6.33,normal
2026-04-29T20:18:05.787197,david,user,10.0.0.3,data_transfer,success,database,22,6302852.16,5,36,174287.7,448.9,1139.23,269922.87,1,1,0,30,10.27,380162.68,926009.59,6.5,insider_threat
2026-05-04T22:18:15.787197,scanner_99,unknown,103.24.21.10,password_reset,failed,login_page,0,872595.9,170,54,7990.34,297.02,202.36,2684.36,1,5,3,92,1.391,51678.54,96712.44,256.71,brute_force
2026-04-30T11:06:00.787197,hacker_xyz,unknown,182.21.4.9,url_fetch,failed,admin_panel,12,1399956.36,6,20,11645.41,963.81,1111.98,91848.56,2,3,1,19,4.412,196074.19,255884.5,18.57,ssrf
2026-05-16T17:35:40.787197,scanner_99,unknown,45.33.22.11,url_fetch,failed,config,19,1434310.24,7,21,11168.14,799.02,1096.07,102096.31,2,3,1,18,3.788,192396.49,317318.08,19.52,ssrf
2026-05-01T00:42:49.787197,scanner_99,unknown,103.24.21.10,malware_upload,success,backup,2,3324721.8,8,25,100648.09,335.38,1495.81,183646.16,1,2,0,20,8.813,293415.05,612554.51,9.93,malware
2026-05-14T12:00:05.787197,alice,user,192.168.1.6,api_call,success,products,13,2679743.45,8,6,2415.39,537.37,387.25,259401.58,1,1,0,7,1.14,155092.47,487172.42,5.22,normal
2026-05-10T22:56:54.787197,hacker_xyz,unknown,182.21.4.9,admin_access,failed,database,0,3137512.5,22,17,4858.33,526.8,746.48,124339.73,2,3,1,31,0.931,300288.99,428390.25,12.43,privilege_escalation
2026-05-27T14:37:55.787197,charlie,admin,192.168.1.5,download_file,success,products,16,2373943.94,9,6,2486.76,514.62,393.13,316183.73,1,1,0,9,1.209,162666.84,474208.11,6.32,normal
2026-05-17T20:32:11.787197,scanner_99,unknown,182.21.4.9,api_call,failed,admin_panel,22,182513.91,2,1,1494.89,98.77,63.26,11451.97,0,49,24,3,0.888,17546.6,44499.57,16.44,port_scan
2026-04-28T13:42:35.787197,unknown_user,user,182.21.4.9,api_call,failed,database,15,789974.46,6,13,4460.06,824.53,1052.37,58045.04,2,2,2,17,2.319,147227.8,212685.73,24.05,directory_traversal
2026-05-02T20:52:02.787197,scanner_99,unknown,182.21.4.9,port_probe,403_forbidden,api/data,22,106557.98,2,1,1595.52,100.68,56.32,9793.92,0,57,26,3,0.798,17563.83,52454.03,28.15,port_scan
2026-05-11T18:44:21.787197,scanner_99,unknown,45.33.22.11,admin_access,success,admin_panel,20,2792500.05,27,18,4962.01,608.56,786.22,133874.66,2,3,2,28,0.873,266691.02,428505.91,16.11,privilege_escalation
2026-05-02T15:47:16.787197,scanner_99,unknown,182.21.4.9,connection_flood,failed,products,17,89970.41,506,10,46534.23,207.18,47.28,533.56,1,93,48,183,0.263,9393.15,20548.29,5735.22,dos_attack
2026-05-21T14:16:38.787197,bot_001,impersonator,182.21.4.9,api_call,success,admin_panel,16,1905793.66,16,13,4596.22,495.53,506.03,142046.39,1,1,0,22,1.142,198294.61,354585.26,15.22,session_hijacking
2026-05-25T07:48:31.787197,scanner_99,unknown,91.234.55.1,failed_login,failed,api/data,9,663675.25,148,38,6407.58,274.24,185.65,2630.19,1,4,2,68,1.273,42474.01,83051.47,280.26,credential_stuffing
2026-04-30T03:18:10.787197,pentest_agent,unknown,45.33.22.11,admin_access,failed,config,5,2894092.82,24,18,4665.8,627.75,723.61,107670.42,2,3,2,31,0.999,221398.11,370191.54,14.51,privilege_escalation
2026-05-12T12:17:38.787197,david,user,192.168.1.6,login,success,about,14,2907869.75,8,7,3033.47,515.07,399.87,302444.23,1,1,0,8,1.196,151332.27,472862.27,5.16,normal
2026-05-22T09:00:32.787197,emma,guest,10.0.0.3,login,success,products,10,2270052.79,9,5,2773.74,507.13,383.41,305979.41,1,1,0,9,1.218,161799.63,449397.65,6.17,normal
2026-05-06T15:19:52.787197,emma,guest,10.0.0.3,login,success,home,17,2591495.0,8,6,2548.91,440.44,378.36,290638.03,0,1,0,9,1.092,148870.16,525180.37,5.4,normal
2026-05-08T22:24:18.787197,hacker_xyz,unknown,182.21.4.9,token_replay,success,admin_panel,0,1899095.6,13,15,4570.62,486.29,498.23,146813.3,1,1,0,19,1.101,195115.02,319365.94,14.74,session_hijacking
2026-05-17T11:28:06.787197,charlie,admin,10.0.0.3,api_call,success,products,13,2354652.4,9,6,2873.84,548.92,400.81,278165.18,0,1,0,8,1.051,172248.57,459453.49,6.37,normal
2026-05-08T13:00:06.787197,david,user,10.0.0.3,api_call,success,products,14,2344273.96,8,6,2500.56,505.7,436.26,259059.73,1,1,0,8,1.177,148508.66,476439.03,5.97,normal
